#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
2.9296646120e+00	5.9122079954e+05	2.0107702122e+36
2.9267407522e+00	5.9115216332e+05	2.0105367771e+36
2.9238141741e+00	6.0218003873e+05	2.0480431087e+36
2.9208934429e+00	5.9010120883e+05	2.0069624306e+36
2.9179785412e+00	5.7337728378e+05	1.9500835617e+36
2.9150609539e+00	6.0682249443e+05	2.0638323226e+36
2.9121491952e+00	5.9295048940e+05	2.0166529701e+36
2.9092347840e+00	6.0614922838e+05	2.0615425125e+36
2.9063346470e+00	6.1020093283e+05	2.0753225531e+36
2.9034318565e+00	6.0853218305e+05	2.0696470553e+36
2.9005264455e+00	6.0732781166e+05	2.0655509306e+36
2.8976268436e+00	6.0642965290e+05	2.0624962497e+36
2.8947330332e+00	6.0555171294e+05	2.0595103339e+36
2.8918449971e+00	5.9879634299e+05	2.0365349977e+36
2.8889543719e+00	6.0872847113e+05	2.0703146405e+36
2.8860695196e+00	6.1635949064e+05	2.0962681027e+36
2.8831821104e+00	6.1522333639e+05	2.0924039878e+36
2.8803087691e+00	6.1773003193e+05	2.1009293792e+36
2.8774245899e+00	6.1303167778e+05	2.0849500521e+36
2.8745544441e+00	6.1805836592e+05	2.1020460588e+36
2.8716817717e+00	6.1610991872e+05	2.0954192967e+36
2.8688148352e+00	6.2048321628e+05	2.1102930909e+36
2.8659454037e+00	6.1099799833e+05	2.0780334110e+36
2.8630817066e+00	6.1345741184e+05	2.0863979940e+36
2.8602237267e+00	6.2796634966e+05	2.1357435853e+36
2.8573632823e+00	6.1599573218e+05	2.0950309428e+36
2.8545085535e+00	6.2205810611e+05	2.1156493665e+36
2.8516595233e+00	6.1110633366e+05	2.0784018647e+36
2.8488080587e+00	6.0563124737e+05	2.0597808343e+36
2.8459622910e+00	6.2639490678e+05	2.1303990330e+36
2.8431222031e+00	6.2569227881e+05	2.1280093616e+36
2.8402797107e+00	6.2467178352e+05	2.1245386083e+36
2.8374428965e+00	6.2815837436e+05	2.1363966705e+36
2.8346117432e+00	6.2005211319e+05	2.1088268886e+36
2.8317782151e+00	6.3512679510e+05	2.1600966027e+36
2.8289503463e+00	6.3012859582e+05	2.1430974879e+36
2.8261201327e+00	6.1536288596e+05	2.0928786026e+36
2.8233035475e+00	6.2626836522e+05	2.1299686590e+36
2.8204766606e+00	6.3466612551e+05	2.1585298434e+36
2.8176633681e+00	6.3919085109e+05	2.1739186515e+36
2.8148477590e+00	6.3445881064e+05	2.1578247556e+36
2.8120377713e+00	6.3153747627e+05	2.1478891577e+36
2.8092254965e+00	6.4150823390e+05	2.1818001812e+36
2.8064188412e+00	6.3833161391e+05	2.1709963447e+36
2.8036177884e+00	6.3879592584e+05	2.1725754918e+36
2.8008144768e+00	6.4237742372e+05	2.1847563374e+36
2.7980167657e+00	6.3556693984e+05	2.1615935560e+36
2.7952246382e+00	6.4006804271e+05	2.1769020221e+36
2.7924302800e+00	6.3619456222e+05	2.1637281297e+36
2.7896415032e+00	6.3408702399e+05	2.1565602914e+36
2.7868505245e+00	6.3973232155e+05	2.1757602184e+36
2.7840651249e+00	6.4026767750e+05	2.1775809896e+36
2.7812852876e+00	6.4117723224e+05	2.1806744287e+36
2.7785109960e+00	6.3995473987e+05	2.1765166737e+36
2.7757345287e+00	6.3935482118e+05	2.1744763216e+36
2.7729636049e+00	6.3689988498e+05	2.1661269661e+36
2.7701905337e+00	6.4273990551e+05	2.1859891553e+36
2.7674230034e+00	6.3717448956e+05	2.1670609095e+36
2.7646609973e+00	6.3824117010e+05	2.1706887410e+36
2.7618968708e+00	6.3979481138e+05	2.1759727493e+36
2.7591382659e+00	6.3997776011e+05	2.1765949667e+36
2.7563775686e+00	6.4244551066e+05	2.1849879043e+36
2.7536299727e+00	6.4097932501e+05	2.1800013368e+36
2.7508727144e+00	6.4187911899e+05	2.1830615792e+36
2.7481285245e+00	6.3654132583e+05	2.1649074893e+36
2.7453822670e+00	6.3764611456e+05	2.1686649286e+36
2.7426414929e+00	6.3962982676e+05	2.1754116287e+36
2.7398986785e+00	6.3910227303e+05	2.1736173933e+36
2.7371613447e+00	6.4039885440e+05	2.1780271285e+36
2.7344294750e+00	6.3589235854e+05	2.1627003206e+36
2.7316955908e+00	6.3829806075e+05	2.1708822288e+36
2.7289671678e+00	6.3647514290e+05	2.1646823980e+36
2.7262441897e+00	6.3012046443e+05	2.1430698327e+36
2.7235192226e+00	6.3154376812e+05	2.1479105566e+36
2.7207996974e+00	6.2759394926e+05	2.1344770338e+36
2.7180782100e+00	6.2671130129e+05	2.1314751058e+36
2.7153621614e+00	6.3093609499e+05	2.1458438312e+36
2.7126515355e+00	6.2885084818e+05	2.1387518071e+36
2.7099389722e+00	6.3517719213e+05	2.1602680054e+36
2.7072318284e+00	6.2614208766e+05	2.1295391830e+36
2.7045300879e+00	6.3654911935e+05	2.1649339955e+36
2.7018264347e+00	6.2798390574e+05	2.1358032944e+36
2.6991281816e+00	6.3123864162e+05	2.1468728068e+36
2.6964353125e+00	6.2682880065e+05	2.1318747267e+36
2.6937405551e+00	6.2171686264e+05	2.1144887811e+36
2.6910439367e+00	6.3095607162e+05	2.1459117727e+36
2.6883599391e+00	6.2566851702e+05	2.1279285466e+36
2.6856740773e+00	6.2286864015e+05	2.1184060315e+36
2.6829935769e+00	6.1447551673e+05	2.0898606174e+36
2.6803112377e+00	6.0316549559e+05	2.0513946946e+36
2.6776342566e+00	6.2004007784e+05	2.1087859558e+36
2.6749554620e+00	6.1694575065e+05	2.0982620011e+36
2.6722820220e+00	6.0878877629e+05	2.0705197412e+36
2.6696139204e+00	5.9635570436e+05	2.0282342690e+36
2.6669511415e+00	5.9735668272e+05	2.0316386443e+36
2.6642865707e+00	6.0596390597e+05	2.0609122222e+36
2.6616202347e+00	6.1532267463e+05	2.0927418419e+36
2.6589663003e+00	6.1105579077e+05	2.0782299659e+36
2.6563105971e+00	6.0823797159e+05	2.0686464281e+36
2.6536531516e+00	5.9206794439e+05	2.0136513923e+36
2.6510010180e+00	6.0523318332e+05	2.0584269995e+36
2.6483541803e+00	5.9676195176e+05	2.0296159358e+36
2.6457056229e+00	5.7402778929e+05	1.9522959621e+36
2.6430623578e+00	5.9933968683e+05	2.0383829361e+36
2.6404243690e+00	5.9226654930e+05	2.0143268571e+36
2.6377846829e+00	5.8645696959e+05	1.9945681987e+36
2.6351502694e+00	5.8278952448e+05	1.9820950425e+36
2.6325211128e+00	5.8911848890e+05	2.0036201531e+36
2.6298902810e+00	5.5241711743e+05	1.8787970337e+36
2.6272647022e+00	5.9228743219e+05	2.0143978808e+36
2.6246374719e+00	5.8291685771e+05	1.9825281089e+36
2.6220154909e+00	5.8816406031e+05	2.0003740958e+36
2.6193987432e+00	6.0763716451e+05	2.0666030545e+36
2.6167803658e+00	5.6520659146e+05	1.9222946464e+36
2.6141672178e+00	5.8171476910e+05	1.9784397480e+36
2.6115524635e+00	4.9359867966e+05	1.6787527140e+36
2.6089429346e+00	5.7926853423e+05	1.9701199862e+36
2.6063386155e+00	5.2990181616e+05	1.8022214173e+36
2.6037327112e+00	5.1636010480e+05	1.7561654094e+36
2.6011320127e+00	5.4201156719e+05	1.8434072597e+36
2.5985365042e+00	5.5981473271e+05	1.9039566770e+36
2.5959394315e+00	4.5240183950e+05	1.5386402906e+36
2.5933475449e+00	5.1681753123e+05	1.7577211386e+36
2.5907541167e+00	5.5554181916e+05	1.8894242937e+36
2.5881658704e+00	4.8376248344e+05	1.6452993403e+36
2.5855827904e+00	5.1652207091e+05	1.7567162639e+36
2.5829981893e+00	3.2071705988e+05	1.0907740577e+36
2.5804187504e+00	4.1518902301e+05	1.4120777221e+36
2.5778378128e+00	5.3896136864e+05	1.8330333886e+36
2.5752620329e+00	5.5015742787e+05	1.8711117214e+36
2.5726913954e+00	4.9800085748e+05	1.6937247313e+36
2.5701192792e+00	4.3691595002e+05	1.4859720399e+36
2.5675523010e+00	5.0352003456e+05	1.7124957165e+36
2.5649904454e+00	5.5997769084e+05	1.9045109054e+36
2.5624271310e+00	5.6612621737e+05	1.9254223381e+36
2.5598689347e+00	4.2483537644e+05	1.4448854314e+36
2.5573093014e+00	5.3846410013e+05	1.8313421546e+36
2.5547547819e+00	5.4846683995e+05	1.8653619510e+36
2.5522053607e+00	5.6542565917e+05	1.9230397062e+36
2.5496545218e+00	5.4998165330e+05	1.8705139037e+36
2.5471087768e+00	5.3901667241e+05	1.8332214793e+36
2.5445616356e+00	5.3582131793e+05	1.8223539259e+36
2.5420195837e+00	5.5535318779e+05	1.8887827494e+36
2.5394826058e+00	5.3892285209e+05	1.8329023919e+36
2.5369442507e+00	5.3456302390e+05	1.8180744078e+36
2.5344109649e+00	5.0971000103e+05	1.7335480885e+36
2.5318763229e+00	5.4070218269e+05	1.8389539804e+36
2.5293467456e+00	5.5558703812e+05	1.8895780855e+36
2.5268222178e+00	5.0862361892e+05	1.7298532510e+36
2.5242963524e+00	5.5659995111e+05	1.8930230510e+36
2.5217755317e+00	5.4600687628e+05	1.8569954970e+36
2.5192533941e+00	5.0373249522e+05	1.7132183054e+36
2.5167362964e+00	5.4667158076e+05	1.8592561887e+36
2.5142242235e+00	5.4346847919e+05	1.8483622871e+36
2.5117108518e+00	5.5384616061e+05	1.8836572779e+36
2.5092025002e+00	5.4857398903e+05	1.8657263702e+36
2.5066991535e+00	5.5382069386e+05	1.8835706642e+36
2.5041945258e+00	5.5154568828e+05	1.8758332614e+36
2.5016886398e+00	5.5649797149e+05	1.8926762135e+36
2.4991940099e+00	5.0093971073e+05	1.7037199117e+36
2.4966981167e+00	5.4897968283e+05	1.8671061542e+36
2.4942009827e+00	5.0519296139e+05	1.7181854207e+36
2.4917088388e+00	5.3712808267e+05	1.8267982953e+36
2.4892216702e+00	5.4595555429e+05	1.8568209484e+36
2.4867332780e+00	5.3681649780e+05	1.8257385802e+36
2.4842498559e+00	4.6215275358e+05	1.5718036156e+36
2.4817652300e+00	5.2315371178e+05	1.7792707916e+36
2.4792855691e+00	5.3287066909e+05	1.8123186281e+36
2.4768108583e+00	5.3415341928e+05	1.8166813229e+36
2.4743349606e+00	4.0058239383e+05	1.3623998778e+36
2.4718640079e+00	4.9908839605e+05	1.6974235020e+36
2.4693979855e+00	4.8948899666e+05	1.6647754856e+36
2.4669307927e+00	4.4000222925e+05	1.4964686231e+36
2.4644624515e+00	5.1517644715e+05	1.7521397332e+36
2.4620051062e+00	4.8056818746e+05	1.6344353869e+36
2.4595405578e+00	4.4267249249e+05	1.5055503161e+36
2.4570869760e+00	5.2544397329e+05	1.7870600806e+36
2.4546322593e+00	4.9004730419e+05	1.6666743162e+36
2.4521764292e+00	3.9966059740e+05	1.3592648040e+36
2.4497315094e+00	5.4162778561e+05	1.8421020002e+36
2.4472794818e+00	5.3536299917e+05	1.8207951619e+36
2.4448383351e+00	5.2813829411e+05	1.7962235945e+36
2.4423960883e+00	4.8033469518e+05	1.6336412685e+36
2.4399527625e+00	5.4746451856e+05	1.8619530081e+36
2.4375143204e+00	5.4385903348e+05	1.8496905809e+36
2.4350807473e+00	5.3546214688e+05	1.8211323680e+36
2.4326520286e+00	5.3256956714e+05	1.8112945660e+36
2.4302163379e+00	5.2898581171e+05	1.7991060424e+36
2.4277914139e+00	5.2986662102e+05	1.8021017170e+36
2.4253654419e+00	5.3863276031e+05	1.8319157759e+36
2.4229443135e+00	5.4492117036e+05	1.8533029592e+36
2.4205221550e+00	5.4741211323e+05	1.8617747750e+36
2.4181048345e+00	5.3996078336e+05	1.8364324458e+36
2.4156865019e+00	5.3800420680e+05	1.8297780353e+36
2.4132730015e+00	5.4205245905e+05	1.8435463349e+36
2.4108643190e+00	5.3618560034e+05	1.8235928678e+36
2.4084546392e+00	5.4165478467e+05	1.8421938253e+36
2.4060497715e+00	5.4128714458e+05	1.8409434637e+36
2.4036439242e+00	5.1122070388e+05	1.7386860611e+36
2.4012428833e+00	5.2420831560e+05	1.7828575496e+36
2.3988466345e+00	5.4249213428e+05	1.8450416913e+36
2.3964494205e+00	5.0922766413e+05	1.7319076376e+36
2.3940569929e+00	5.4393838610e+05	1.8499604629e+36
2.3916636173e+00	5.4007552799e+05	1.8368226978e+36
2.3892750223e+00	5.4271223650e+05	1.8457902695e+36
2.3868854963e+00	5.3935453297e+05	1.8343705593e+36
2.3845007452e+00	5.4173961825e+05	1.8424823483e+36
2.3821207545e+00	5.3510097071e+05	1.8199039906e+36
2.3797398468e+00	5.4021653191e+05	1.8373022589e+36
2.3773636939e+00	5.4414759054e+05	1.8506719773e+36
2.3749866407e+00	5.4059980641e+05	1.8386057937e+36
2.3726143363e+00	5.3730605594e+05	1.8274035909e+36
2.3702467664e+00	5.4197315594e+05	1.8432766212e+36
2.3678783100e+00	5.4233515965e+05	1.8445078131e+36
2.3655145822e+00	5.3680187151e+05	1.8256888356e+36
2.3631499844e+00	5.3984561422e+05	1.8360407500e+36
2.3607901092e+00	5.4005147330e+05	1.8367408866e+36
2.3584293804e+00	4.9911374259e+05	1.6975097068e+36
2.3560733681e+00	5.3385138749e+05	1.8156540983e+36
2.3537220584e+00	5.0669920577e+05	1.7233082298e+36
2.3513699081e+00	5.3450497536e+05	1.8178769819e+36
2.3490224543e+00	5.3784242955e+05	1.8292278232e+36
2.3466741760e+00	5.3627123919e+05	1.8238841296e+36
2.3443305881e+00	5.3649006196e+05	1.8246283564e+36
2.3419861916e+00	5.3278309057e+05	1.8120207694e+36
2.3396464794e+00	5.3025946679e+05	1.8034378042e+36
2.3373114374e+00	5.3113720277e+05	1.8064230262e+36
2.3349755995e+00	5.3263596370e+05	1.8115203839e+36
2.3326444257e+00	5.3030073009e+05	1.8035781427e+36
2.3303124716e+00	5.2846267175e+05	1.7973268184e+36
2.3279851754e+00	5.3177679679e+05	1.8085983161e+36
2.3256571144e+00	5.2604832285e+05	1.7891155023e+36
2.3233337051e+00	5.3101342359e+05	1.8060020473e+36
2.3210149334e+00	5.2710890518e+05	1.7927225935e+36
2.3186954092e+00	5.2892518993e+05	1.7988998648e+36
2.3163805165e+00	5.2582675183e+05	1.7883619287e+36
2.3140648864e+00	5.2322603030e+05	1.7795167504e+36
2.3117538814e+00	5.2736959714e+05	1.7936092193e+36
2.3094421542e+00	5.2257308570e+05	1.7772960546e+36
2.3071350458e+00	5.2622655845e+05	1.7897216901e+36
2.3048325424e+00	5.1916964680e+05	1.7657207961e+36
2.3025293285e+00	5.1989064410e+05	1.7681729424e+36
2.3002307131e+00	5.2004368506e+05	1.7686934420e+36
2.2979314022e+00	5.1797638101e+05	1.7616624421e+36
2.2956366834e+00	5.1535004004e+05	1.7527301309e+36
2.2933412836e+00	5.1741828269e+05	1.7597643230e+36
2.2910504696e+00	5.1923097228e+05	1.7659293670e+36
2.2887642275e+00	5.2080780396e+05	1.7712922469e+36
2.2864773159e+00	5.1856036472e+05	1.7636485986e+36
2.2841897522e+00	5.1841496489e+05	1.7631540868e+36
2.2819119684e+00	5.1620287693e+05	1.7556306699e+36
2.2796283294e+00	5.1637244468e+05	1.7562073779e+36
2.2773544429e+00	5.1507660851e+05	1.7518001771e+36
2.2750799122e+00	5.0838476015e+05	1.7290408809e+36
2.2728047547e+00	5.0847138266e+05	1.7293354882e+36
2.2705341432e+00	5.0882116153e+05	1.7305251028e+36
2.2682680639e+00	5.1093569856e+05	1.7377167444e+36
2.2660013687e+00	5.0659146934e+05	1.7229418131e+36
2.2637391991e+00	4.9846378183e+05	1.6952991591e+36
2.2614764275e+00	5.0767550425e+05	1.7266286676e+36
2.2592181750e+00	4.9608803193e+05	1.6872191201e+36
2.2569593341e+00	4.9995772946e+05	1.7003801465e+36
2.2547050057e+00	5.0217798296e+05	1.7079313348e+36
2.2524501026e+00	4.9903858144e+05	1.6972540801e+36
2.2501997052e+00	4.9915106408e+05	1.6976366390e+36
2.2479538001e+00	4.9264661086e+05	1.6755146825e+36
2.2457073304e+00	4.9257717279e+05	1.6752785203e+36
2.2434653463e+00	4.9687837016e+05	1.6899070983e+36
2.2412228112e+00	4.9392270220e+05	1.6798547302e+36
2.2389847548e+00	4.8513774697e+05	1.6499766773e+36
2.2367461606e+00	4.9241516128e+05	1.6747275114e+36
2.2345120384e+00	4.9061940934e+05	1.6686200732e+36
2.2322823748e+00	4.9217460460e+05	1.6739093666e+36
2.2300521832e+00	4.9158902915e+05	1.6719177966e+36
2.2278214802e+00	4.9220656699e+05	1.6740180723e+36
2.2255952354e+00	4.8757899033e+05	1.6582794628e+36
2.2233734356e+00	4.8427229924e+05	1.6470332482e+36
2.2211511338e+00	4.8016196635e+05	1.6330538095e+36
2.2189332700e+00	4.8316490680e+05	1.6432669536e+36
2.2167149172e+00	4.8349530058e+05	1.6443906386e+36
2.2145009954e+00	4.8175098595e+05	1.6384581411e+36
2.2122914915e+00	4.7954501318e+05	1.6309555223e+36
2.2100815078e+00	4.7307346530e+05	1.6089454785e+36
2.2078710603e+00	4.7831145697e+05	1.6267601386e+36
2.2056650301e+00	4.7608150468e+05	1.6191759642e+36
2.2034634038e+00	4.7255660794e+05	1.6071876219e+36
2.2012613227e+00	4.6723860343e+05	1.5891008342e+36
2.1990636387e+00	4.6215146245e+05	1.5717992245e+36
2.1968655123e+00	4.6041379793e+05	1.5658893443e+36
2.1946717759e+00	4.6947935624e+05	1.5967217416e+36
2.1924776093e+00	4.4667404096e+05	1.5191597738e+36
2.1902878257e+00	4.6091902953e+05	1.5676076611e+36
2.1881024119e+00	4.5861873063e+05	1.5597842346e+36
2.1859165767e+00	4.5028354022e+05	1.5314358534e+36
2.1837303355e+00	4.5707252555e+05	1.5545255172e+36
2.1815484631e+00	4.5975371683e+05	1.5636443769e+36
2.1793709464e+00	4.5276501183e+05	1.5398754570e+36
2.1771930321e+00	4.3719543942e+05	1.4869225967e+36
2.1750194664e+00	4.4241306046e+05	1.5046679754e+36
2.1728455150e+00	4.4220775769e+05	1.5039697308e+36
2.1706759051e+00	4.4953112976e+05	1.5288768695e+36
2.1685059211e+00	4.4050317706e+05	1.4981723706e+36
2.1663402714e+00	4.4292525973e+05	1.5064099896e+36
2.1641742593e+00	4.4187815459e+05	1.5028487349e+36
2.1620125743e+00	4.3547039867e+05	1.4810556506e+36
2.1598552033e+00	4.4163380417e+05	1.5020176875e+36
2.1576974779e+00	4.4310896095e+05	1.5070347662e+36
2.1555394130e+00	4.4211143173e+05	1.5036421216e+36
2.1533856606e+00	4.3761539659e+05	1.4883508911e+36
2.1512362079e+00	4.3033748307e+05	1.4635983592e+36
2.1490864234e+00	4.3101700835e+05	1.4659094572e+36
2.1469409312e+00	4.4360443777e+05	1.5087199066e+36
2.1447951184e+00	4.2408742895e+05	1.4423416262e+36
2.1426535908e+00	4.2898702488e+05	1.4590053863e+36
2.1405117536e+00	4.2235852183e+05	1.4364615305e+36
2.1383741941e+00	4.2976250165e+05	1.4616428199e+36
2.1362363361e+00	4.1761607893e+05	1.4203322554e+36
2.1341027485e+00	4.1732546902e+05	1.4193438772e+36
2.1319688733e+00	4.0327554660e+05	1.3715594191e+36
2.1298392610e+00	4.1176895454e+05	1.4004459057e+36
2.1277138991e+00	4.2054170770e+05	1.4302824587e+36
2.1255882566e+00	4.0680297104e+05	1.3835563583e+36
2.1234623478e+00	4.1787435377e+05	1.4212106604e+36
2.1213406873e+00	4.2013167383e+05	1.4288879139e+36
2.1192232623e+00	4.0136527935e+05	1.3650625089e+36
2.1171055779e+00	4.1603902700e+05	1.4149686263e+36
2.1149921217e+00	4.0096723306e+05	1.3637087344e+36
2.1128784165e+00	4.0633391475e+05	1.3819610755e+36
2.1107689320e+00	4.1422612196e+05	1.4088028496e+36
2.1086592090e+00	4.1456158513e+05	1.4099437759e+36
2.1065536992e+00	4.0080585793e+05	1.3631598898e+36
2.1044479612e+00	4.0625544302e+05	1.3816941894e+36
2.1023464288e+00	4.1064589052e+05	1.3966263113e+36
2.1002446785e+00	4.0893729636e+05	1.3908153008e+36
2.0981471263e+00	4.0435754159e+05	1.3752393358e+36
2.0960493662e+00	4.0608527002e+05	1.3811154229e+36
2.0939557966e+00	4.0495801486e+05	1.3772815741e+36
2.0918664050e+00	4.0699258825e+05	1.3842012555e+36
2.0897768118e+00	4.0290873232e+05	1.3703118662e+36
2.0876870307e+00	4.0340298758e+05	1.3719928520e+36
2.0856014249e+00	3.9874212207e+05	1.3561410255e+36
2.0835199820e+00	3.9775301526e+05	1.3527770260e+36
2.0814383572e+00	3.9680170312e+05	1.3495415679e+36
2.0793565639e+00	3.9442775340e+05	1.3414676514e+36
2.0772789308e+00	3.8971697500e+05	1.3254460687e+36
2.0752054453e+00	3.9188795736e+05	1.3328296836e+36
2.0731317973e+00	3.9387995269e+05	1.3396045549e+36
2.0710622893e+00	4.0005665760e+05	1.3606118237e+36
2.0689926282e+00	3.9472063059e+05	1.3424637407e+36
2.0669270995e+00	3.9416435515e+05	1.3405718213e+36
2.0648614271e+00	3.8972917080e+05	1.3254875472e+36
2.0627998795e+00	3.9010403372e+05	1.3267624739e+36
2.0607381976e+00	3.8737575203e+05	1.3174834574e+36
2.0586806328e+00	3.8436911379e+05	1.3072577370e+36
2.0566229429e+00	3.8804140005e+05	1.3197473582e+36
2.0545693623e+00	3.8178107186e+05	1.2984556827e+36
2.0525156658e+00	3.8232841834e+05	1.3003172342e+36
2.0504660709e+00	3.8604431510e+05	1.3129551768e+36
2.0484163693e+00	3.8411623888e+05	1.3063976974e+36
2.0463707615e+00	3.7554929421e+05	1.2772611088e+36
2.0443250559e+00	3.8107573195e+05	1.2960567879e+36
2.0422834363e+00	3.7377720425e+05	1.2712341462e+36
2.0402417278e+00	3.7554349999e+05	1.2772414024e+36
2.0382040976e+00	3.7600030756e+05	1.2787950268e+36
2.0361663874e+00	3.7981058639e+05	1.2917539673e+36
2.0341327475e+00	3.6590734879e+05	1.2444683914e+36
2.0321031658e+00	3.7022787051e+05	1.2591626924e+36
2.0300735090e+00	3.6830989520e+05	1.2526395666e+36
2.0280437895e+00	3.6835808860e+05	1.2528034747e+36
2.0260181248e+00	3.6922271625e+05	1.2557441147e+36
2.0239924060e+00	3.6664925848e+05	1.2469916617e+36
2.0219707340e+00	3.6290910165e+05	1.2342712095e+36
2.0199530967e+00	3.6500225846e+05	1.2413901359e+36
2.0179354099e+00	3.6485576396e+05	1.2408919011e+36
2.0159176860e+00	3.5704717094e+05	1.2143345028e+36
2.0139039932e+00	3.5964646191e+05	1.2231748157e+36
2.0118943192e+00	3.6174968029e+05	1.2303279620e+36
2.0098846125e+00	3.5771482622e+05	1.2166052303e+36
2.0078748853e+00	3.5869415294e+05	1.2199359674e+36
2.0058691732e+00	3.5604539894e+05	1.2109274283e+36
2.0038634487e+00	3.5311151195e+05	1.2009491384e+36
2.0018617314e+00	3.5870751482e+05	1.2199814117e+36
1.9998640092e+00	3.5420025949e+05	1.2046520208e+36
1.9978662788e+00	3.5244368669e+05	1.1986778327e+36
1.9958685521e+00	3.5171871097e+05	1.1962121556e+36
1.9938748166e+00	3.5044766590e+05	1.1918892706e+36
1.9918850603e+00	3.5101541035e+05	1.1938201966e+36
1.9898953116e+00	3.4580047294e+05	1.1760839451e+36
1.9879055824e+00	3.4714051854e+05	1.1806415042e+36
1.9859198284e+00	3.4646708866e+05	1.1783511370e+36
1.9839380376e+00	3.4428704029e+05	1.1709366883e+36
1.9819523420e+00	3.4385890432e+05	1.1694805774e+36
1.9799745375e+00	3.4651788754e+05	1.1785239064e+36
1.9779967640e+00	3.4536487002e+05	1.1746024387e+36
1.9760190330e+00	3.4516684977e+05	1.1739289624e+36
1.9740452530e+00	3.3999225211e+05	1.1563299083e+36
1.9720754122e+00	3.3730697003e+05	1.1471971355e+36
1.9701056174e+00	3.3948791784e+05	1.1546146433e+36
1.9681358801e+00	3.3687226116e+05	1.1457186699e+36
1.9661700776e+00	3.3548658681e+05	1.1410059251e+36
1.9642043401e+00	3.3601339589e+05	1.1427976280e+36
1.9622425293e+00	3.3456999047e+05	1.1378885371e+36
1.9602846333e+00	3.3215863752e+05	1.1296874105e+36
1.9583229705e+00	3.3401966930e+05	1.1360168685e+36
1.9563690573e+00	3.2881460142e+05	1.1183141838e+36
1.9544152194e+00	3.3020398758e+05	1.1230395525e+36
1.9524614682e+00	3.2772514338e+05	1.1146088849e+36
1.9505116192e+00	3.2805095047e+05	1.1157169703e+36
1.9485618639e+00	3.2543258453e+05	1.1068117826e+36
1.9466160027e+00	3.2657083552e+05	1.1106830286e+36
1.9446702423e+00	3.2395896712e+05	1.1017999393e+36
1.9427283677e+00	3.2245092072e+05	1.0966710014e+36
1.9407866008e+00	3.2153830657e+05	1.0935671570e+36
1.9388487116e+00	3.2063622326e+05	1.0904991285e+36
1.9369109370e+00	3.2660388949e+05	1.1107954468e+36
1.9349770318e+00	3.2251321152e+05	1.0968828554e+36
1.9330432480e+00	3.2021360840e+05	1.0890617952e+36
1.9311133255e+00	3.1924499596e+05	1.0857674979e+36
1.9291835309e+00	3.1984646997e+05	1.0878131398e+36
